MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.875,52.0,6.107142857142858,1.0714285714285714,469.0,2.7916666666666665,37.78,-122.19,1.6
3.3715,52.0,5.105882352941176,1.0070588235294118,1086.0,2.5552941176470587,37.77,-122.19,1.439
3.5114,52.0,5.585131894484412,1.0671462829736211,1144.0,2.7434052757793763,37.77,-122.19,1.5119999999999998
4.3125,52.0,6.645333333333332,1.106666666666667,1109.0,2.957333333333333,37.78,-122.19,1.6440000000000001
3.22,52.0,5.956639566395665,1.075880758807588,984.0,2.6666666666666665,37.78,-122.19,1.565
3.875,33.0,3.0212765957446814,0.6595744680851063,575.0,12.23404255319149,37.78,-122.18,2.25
5.2328,49.0,5.660287081339713,0.9808612440191388,496.0,2.373205741626794,37.78,-122.19,1.742
3.7262,52.0,5.63157894736842,1.0157894736842106,555.0,2.921052631578948,37.78,-122.19,1.669
4.5893,45.0,5.4006116207951065,1.0152905198776758,869.0,2.6574923547400613,37.78,-122.2,1.635
5.2578,39.0,5.820754716981133,0.8962264150943396,236.0,2.2264150943396226,37.79,-122.18,2.53
7.0875,41.0,6.593457943925233,1.0887850467289721,626.0,2.925233644859813,37.79,-122.18,2.407
3.9712,46.0,6.410334346504558,1.17629179331307,922.0,2.802431610942249,37.79,-122.18,2.081
2.9514,47.0,4.80078125,0.94921875,582.0,2.2734375,37.79,-122.19,1.9809999999999999
2.6667,50.0,4.746268656716418,1.079601990049751,546.0,2.716417910447761,37.79,-122.19,1.7280000000000002
5.4446,37.0,6.1766917293233075,0.9849624060150376,620.0,2.3308270676691736,37.81,-122.18,3.367
6.2838,34.0,6.94871794871795,1.0,442.0,2.2666666666666666,37.8,-122.18,3.182
6.7527,23.0,7.064024390243902,1.024390243902439,955.0,2.9115853658536586,37.8,-122.18,2.858
7.0712,24.0,7.5895061728395055,0.9783950617283952,916.0,2.8271604938271606,37.77,-122.13,2.93
5.9849,22.0,6.528723945094052,1.0411794611082867,4985.0,2.5343162175902387,37.79,-122.16,3.71
3.6875,42.0,5.7078651685393265,0.9737827715355806,651.0,2.4382022471910108,37.78,-122.17,1.5730000000000002
2.875,30.0,4.731152204836415,1.0611664295874823,1704.0,2.4238975817923185,37.77,-122.17,1.3530000000000002
3.4205,43.0,4.877149877149877,1.0810810810810811,1085.0,2.6658476658476657,37.78,-122.18,1.367
3.2984,50.0,5.78169014084507,1.1338028169014085,713.0,2.51056338028169,37.78,-122.18,1.607
3.875,49.0,4.933701657458563,0.9779005524861878,468.0,2.585635359116022,37.78,-122.17,1.406
4.175,52.0,5.396694214876033,1.0578512396694215,296.0,2.446280991735537,37.78,-122.17,1.44
4.375,47.0,5.761467889908258,0.9954128440366972,570.0,2.614678899082569,37.77,-122.16,1.619
4.7708,48.0,5.427777777777778,1.0777777777777775,446.0,2.4777777777777783,37.77,-122.16,1.5630000000000002
3.5739,45.0,6.052083333333332,1.0338541666666667,968.0,2.520833333333333,37.77,-122.16,1.76
3.0958,39.0,5.009493670886076,1.1044303797468351,857.0,2.7120253164556956,37.77,-122.16,1.4580000000000002
3.3958,39.0,5.006211180124224,1.062111801242236,912.0,2.8322981366459627,37.77,-122.17,1.419
1.871,31.0,5.36283185840708,1.1792035398230087,1360.0,3.008849557522124,37.77,-122.17,0.907
1.9356,41.0,4.490140845070423,1.0338028169014084,1074.0,3.0253521126760563,37.76,-122.17,0.9059999999999999
2.1842,47.0,5.544502617801046,1.081151832460733,965.0,2.526178010471204,37.76,-122.17,1.079
2.2917,37.0,4.921875,1.11875,933.0,2.915625,37.76,-122.18,1.07
2.4333,38.0,4.983050847457627,1.1214689265536724,987.0,2.7881355932203387,37.76,-122.17,0.982
1.9479,50.0,4.825203252032519,1.0609756097560976,907.0,3.6869918699186988,37.76,-122.18,0.895
3.9063,52.0,4.5696969696969685,1.0606060606060606,447.0,2.7090909090909094,37.76,-122.18,0.938
1.8407,49.0,5.1175166297117505,1.0022172949002215,1299.0,2.8802660753880267,37.76,-122.18,0.9670000000000001
2.0786,27.0,5.789808917197451,1.5031847133757965,396.0,2.522292993630573,37.77,-122.18,0.975
2.8125,42.0,4.402985074626866,0.9589552238805972,877.0,3.2723880597014925,37.77,-122.18,0.973
1.8913,43.0,5.498637602179836,1.111716621253406,1111.0,3.02724795640327,37.76,-122.18,0.912
1.7056,49.0,5.08550185873606,1.0483271375464684,790.0,2.936802973977695,37.76,-122.19,0.914
2.2768,52.0,4.953068592057762,0.9873646209386282,1479.0,2.669675090252708,37.77,-122.18,0.9620000000000001
3.2552,51.0,4.8105022831050235,1.0753424657534247,1173.0,2.6780821917808217,37.77,-122.18,1.2009999999999998
2.0556,52.0,4.775956284153006,0.989071038251366,1029.0,2.8114754098360657,37.77,-122.18,1.0
2.4659,52.0,5.782857142857143,1.1171428571428572,1030.0,2.9428571428571435,37.76,-122.19,0.9470000000000001
1.75,47.0,4.0,0.92831541218638,826.0,2.960573476702509,37.76,-122.2,0.857
2.0469,41.0,4.484581497797357,1.1233480176211454,1412.0,3.110132158590309,37.77,-122.19,0.893
2.7159,45.0,5.306590257879656,1.1260744985673352,1132.0,3.2435530085959887,37.77,-122.19,1.014
1.2083,41.0,5.79245283018868,1.30188679245283,522.0,3.2830188679245285,37.76,-122.19,0.725
1.925,45.0,4.198312236286919,1.0042194092827004,630.0,2.6582278481012658,37.76,-122.19,0.741
1.5809,36.0,4.556390977443608,0.9924812030075189,531.0,3.9924812030075185,37.75,-122.2,0.7
1.4097,37.0,4.017991004497752,1.1034482758620692,1925.0,2.886056971514243,37.76,-122.2,0.846
0.7683,38.0,4.253561253561253,1.0541310541310542,1144.0,3.2592592592592586,37.76,-122.19,0.818
1.3194,19.0,4.244230769230769,1.0865384615384617,1481.0,2.8480769230769236,37.75,-122.19,0.8140000000000001
0.8012,28.0,5.283950617283951,1.1666666666666667,435.0,2.685185185185185,37.75,-122.19,0.818
1.9479,26.0,4.2673267326732685,0.9801980198019802,984.0,3.247524752475248,37.76,-122.19,0.858
1.1765,36.0,5.3270440251572335,1.3333333333333333,567.0,3.5660377358490565,37.74,-122.19,0.871
2.3456,42.0,4.3983739837398375,1.2520325203252032,380.0,3.089430894308943,37.74,-122.18,0.835
2.1538,44.0,4.368852459016392,1.036885245901639,825.0,3.3811475409836067,37.73,-122.19,0.797
2.5139,43.0,4.5612903225806445,0.9483870967741936,417.0,2.6903225806451614,37.74,-122.19,0.8340000000000001
1.2625,45.0,5.324041811846691,1.0139372822299653,801.0,2.7909407665505226,37.73,-122.19,0.847
2.9063,42.0,4.590909090909091,1.085858585858586,646.0,3.2626262626262625,37.73,-122.18,0.8
2.5192,43.0,4.8807017543859645,1.0280701754385966,855.0,3.0,37.73,-122.18,0.764
2.1111,44.0,4.029411764705882,0.875,435.0,3.1985294117647056,37.73,-122.18,0.797
2.455,42.0,5.223076923076923,1.1205128205128203,2736.0,3.507692307692308,37.73,-122.18,0.8240000000000001
2.4028,41.0,3.8961352657004826,1.0748792270531402,1481.0,3.5772946859903376,37.74,-122.17,0.977
2.15,47.0,3.3795620437956204,0.978102189781022,327.0,2.3868613138686134,37.74,-122.17,0.972
2.4776,43.0,4.569832402234637,1.078212290502793,494.0,2.759776536312849,37.74,-122.17,1.016
2.1587,43.0,4.319648093841642,1.0879765395894427,1231.0,3.6099706744868034,37.73,-122.17,0.865
1.8438,35.0,4.623853211009174,1.1559633027522935,323.0,2.963302752293578,37.74,-122.18,0.905
3.0298,46.0,4.56,1.0044444444444445,749.0,3.328888888888889,37.74,-122.17,1.0759999999999998
2.25,46.0,4.320224719101123,1.0280898876404494,693.0,3.8932584269662924,37.74,-122.17,0.8420000000000001
2.2467,46.0,5.9406779661016955,1.1045197740112995,1339.0,3.7824858757062154,37.74,-122.18,0.889
4.0469,45.0,4.125,0.95,282.0,3.525,37.75,-122.18,0.807
1.325,46.0,4.825641025641025,1.117948717948718,621.0,3.1846153846153844,37.75,-122.18,0.871
1.6196,38.0,3.8301158301158305,1.0772200772200773,732.0,2.8262548262548264,37.75,-122.17,0.851
2.1731,45.0,3.807692307692308,1.0038461538461538,901.0,3.4653846153846155,37.75,-122.18,0.82
1.9167,36.0,7.506666666666668,1.7533333333333334,482.0,3.2133333333333334,37.75,-122.19,0.828
2.069,43.0,4.863849765258216,1.0938967136150235,652.0,3.061032863849765,37.75,-122.18,0.846
1.712,36.0,6.307228915662651,1.289156626506024,651.0,3.921686746987952,37.75,-122.18,0.821
2.5625,33.0,4.475524475524477,1.073426573426573,999.0,3.493006993006993,37.76,-122.17,0.893
1.9821,43.0,5.186274509803922,1.0457516339869282,907.0,2.9640522875816995,37.75,-122.17,0.983
2.5043,41.0,5.465217391304347,1.1782608695652177,828.0,3.6,37.75,-122.17,0.9229999999999999
2.3281,44.0,4.7952755905511815,0.9763779527559056,763.0,3.003937007874016,37.75,-122.17,0.888
1.4375,48.0,5.017191977077363,1.1174785100286533,935.0,2.679083094555874,37.75,-122.17,0.9
2.5122,45.0,4.75,1.06198347107438,1437.0,2.96900826446281,37.76,-122.16,0.955
1.5625,38.0,5.097510373443983,1.2946058091286308,1516.0,3.1452282157676343,37.75,-122.16,0.917
3.1587,47.0,5.394594594594595,1.1405405405405404,597.0,3.227027027027027,37.75,-122.17,1.004
1.8426,40.0,4.926900584795321,1.0029239766081872,949.0,2.7748538011695905,37.76,-122.17,0.948
4.6696,46.0,6.049668874172187,1.0165562913907285,881.0,2.9172185430463577,37.76,-122.16,1.643
2.4598,36.0,5.358381502890174,1.1059730250481696,1438.0,2.7707129094412326,37.76,-122.16,1.555
6.0749,39.0,6.751851851851852,1.0592592592592591,763.0,2.8259259259259264,37.76,-122.15,1.969
4.8304,27.0,6.278873239436621,1.028169014084507,1297.0,3.6535211267605634,37.77,-122.14,2.7910000000000004
5.5701,34.0,7.170616113744076,1.09478672985782,545.0,2.582938388625593,37.76,-122.14,2.528
5.37,26.0,6.127579737335835,0.9212007504690432,1222.0,2.292682926829268,37.76,-122.13,2.7539999999999996
6.86,33.0,8.260273972602741,1.1917808219178083,808.0,3.689497716894977,37.75,-122.12,2.5
7.6923,28.0,7.284403669724772,1.018348623853211,329.0,3.0183486238532113,37.75,-122.12,3.298
4.0313,36.0,6.330275229357798,0.963302752293578,299.0,2.7431192660550456,37.75,-122.14,1.955
6.8323,33.0,6.603960396039604,0.99009900990099,579.0,2.866336633663366,37.75,-122.14,2.559
4.975,30.0,8.28,1.08,137.0,2.74,37.75,-122.13,3.111
5.3602,36.0,8.258064516129032,1.0,229.0,2.462365591397849,37.75,-122.13,3.3
5.0,41.0,6.790123456790122,1.0277777777777777,1476.0,2.2777777777777777,37.74,-122.13,2.489
2.925,46.0,6.194805194805196,1.0454545454545454,429.0,2.7857142857142856,37.75,-122.16,1.429
3.8913,40.0,5.666666666666668,1.003921568627451,849.0,3.3294117647058825,37.75,-122.15,1.263
3.225,44.0,5.854984894259819,1.2054380664652569,946.0,2.8580060422960725,37.75,-122.15,1.358
3.1458,41.0,4.481675392670157,0.9319371727748692,571.0,2.9895287958115184,37.74,-122.15,1.306
2.537,24.0,4.637305699481865,1.1761658031088082,1137.0,2.94559585492228,37.75,-122.16,1.079
2.5568,44.0,4.57037037037037,0.9703703703703704,378.0,2.8,37.75,-122.16,1.111
3.5083,43.0,5.084558823529412,1.0110294117647058,853.0,3.1360294117647056,37.74,-122.15,1.22
3.3125,49.0,4.698581560283689,0.9822695035460992,764.0,2.7092198581560285,37.74,-122.15,1.18
1.8235,40.0,4.7011494252873565,1.1264367816091954,928.0,3.555555555555556,37.75,-122.16,0.9520000000000001
3.8047,35.0,5.015037593984962,1.0526315789473684,406.0,3.0526315789473686,37.75,-122.16,0.943
2.2917,34.0,4.367857142857143,1.0035714285714286,824.0,2.9428571428571435,37.74,-122.17,0.925
2.4962,37.0,5.3243243243243255,1.108108108108108,835.0,3.223938223938224,37.75,-122.17,0.9179999999999999
4.0417,43.0,5.2,1.0169491525423728,826.0,2.8,37.74,-122.16,1.094
3.4844,46.0,4.876777251184834,0.8578199052132701,567.0,2.6872037914691944,37.74,-122.16,1.295
4.1458,52.0,5.354166666666667,1.0208333333333333,355.0,2.4652777777777777,37.74,-122.16,1.4340000000000002
2.625,47.0,4.963855421686747,1.3433734939759037,533.0,3.210843373493976,37.74,-122.16,0.982
2.0227,44.0,5.102325581395349,1.1116279069767443,609.0,2.8325581395348833,37.74,-122.16,1.031
3.3333,49.0,5.436440677966101,1.0084745762711864,576.0,2.4406779661016946,37.9,-122.29,2.7680000000000002
5.337999999999999,52.0,5.608391608391608,0.9195804195804196,594.0,2.0769230769230766,37.9,-122.29,2.7089999999999996
3.4732,52.0,5.9628647214854125,1.1193633952254642,870.0,2.3076923076923075,37.89,-122.29,2.4619999999999997
3.5125,38.0,4.445972495088409,1.0255402750491158,1027.0,2.0176817288801567,37.9,-122.3,2.242
3.1375,52.0,4.8190184049079745,1.0705521472392638,693.0,2.125766871165644,37.89,-122.29,2.291
2.8036,46.0,4.053333333333334,1.072,815.0,2.1733333333333333,37.89,-122.3,2.116
4.5824,15.0,4.4354275741710305,1.057591623036649,2420.0,2.1116928446771377,37.9,-122.3,2.5610000000000004
3.0208,36.0,3.902173913043478,1.0615942028985508,518.0,1.8768115942028984,37.89,-122.3,2.063
4.0875,52.0,4.538181818181818,1.029090909090909,620.0,2.2545454545454544,37.89,-122.3,2.213
4.5268,42.0,5.045112781954887,1.093984962406015,551.0,2.071428571428572,37.89,-122.33,2.074
1.7375,37.0,3.3127705627705626,1.0064935064935066,2556.0,2.7662337662337664,37.88,-122.34,3.5
3.1795,52.0,4.556034482758621,1.0028735632183907,1498.0,2.1522988505747125,37.89,-122.29,2.182
3.8672,50.0,5.334801762114537,1.1497797356828194,523.0,2.303964757709251,37.88,-122.29,2.167
5.1675,52.0,6.3986928104575185,1.1437908496732023,374.0,2.4444444444444446,37.89,-122.29,2.7060000000000004
5.1696,52.0,6.1159029649595675,1.0242587601078168,1004.0,2.7061994609164417,37.89,-122.29,2.614
4.2614,52.0,5.520958083832335,0.994011976047904,769.0,2.3023952095808378,37.88,-122.28,2.613
5.0551,52.0,5.1489361702127665,0.9952718676122932,940.0,2.2222222222222223,37.89,-122.29,2.322
5.6228,42.0,6.4453125,1.0703125,645.0,2.51953125,37.9,-122.27,3.7539999999999996
7.8864,52.0,6.690972222222222,0.96875,705.0,2.4479166666666665,37.9,-122.26,3.573
7.9556,52.0,7.56,0.9927272727272728,684.0,2.4872727272727277,37.9,-122.27,3.7439999999999998
6.1739999999999995,52.0,7.639830508474576,1.0169491525423728,572.0,2.4237288135593222,37.9,-122.27,3.588
6.9414,52.0,8.067193675889328,1.067193675889328,671.0,2.652173913043478,37.9,-122.27,4.175
8.8342,52.0,8.345205479452055,1.021917808219178,975.0,2.6712328767123292,37.89,-122.27,4.305
7.1754,52.0,7.42948717948718,1.051282051282051,779.0,2.496794871794872,37.9,-122.28,3.6289999999999996
10.0825,52.0,8.209016393442623,1.024590163934426,658.0,2.69672131147541,37.9,-122.28,3.97
4.9083,52.0,6.749253731343282,0.9791044776119404,819.0,2.444776119402985,37.9,-122.28,3.468
5.7912,52.0,7.291666666666668,1.0059523809523812,412.0,2.452380952380953,37.89,-122.28,3.2710000000000004
4.5893,52.0,6.27371273712737,1.1056910569105691,835.0,2.2628726287262872,37.89,-122.28,2.9010000000000002
5.4171,52.0,6.764705882352941,1.0751633986928104,722.0,2.3594771241830066,37.89,-122.28,2.92
4.125,52.0,5.371663244353184,0.971252566735113,1085.0,2.2279260780287475,37.89,-122.28,2.7089999999999996
7.266,52.0,7.436619718309858,1.0309859154929577,973.0,2.740845070422535,37.89,-122.27,3.7110000000000003
5.3989,52.0,7.272058823529411,1.0772058823529411,723.0,2.6580882352941178,37.89,-122.27,3.3560000000000003
7.8336,37.0,6.132596685082872,0.9254143646408841,903.0,2.4944751381215466,37.9,-122.26,3.713
6.1593,41.0,6.2154696132596685,1.0773480662983426,356.0,1.9668508287292816,37.89,-122.25,3.44
6.381,52.0,6.662337662337662,1.0692640692640694,1005.0,2.175324675324675,37.89,-122.26,3.4219999999999997
6.6828,52.0,7.353174603174603,1.0535714285714286,1205.0,2.3908730158730163,37.89,-122.26,3.7089999999999996
7.5385,37.0,6.666666666666668,1.0155555555555555,987.0,2.1933333333333334,37.89,-122.25,3.5
6.7138,42.0,6.390625,1.0267857142857142,1031.0,2.3013392857142856,37.89,-122.25,3.6860000000000004
6.2425,52.0,6.314356435643563,1.0321782178217822,894.0,2.2128712871287126,37.88,-122.26,3.918
5.7979,52.0,5.981432360742706,1.0875331564986737,823.0,2.183023872679045,37.88,-122.26,4.1530000000000005
4.2813,52.0,5.410628019323672,1.0434782608695652,1232.0,1.9838969404186797,37.88,-122.27,2.8489999999999998
3.5417,52.0,4.613079019073568,1.0653950953678477,669.0,1.8228882833787463,37.88,-122.27,2.875
3.0132,44.0,4.094545454545455,1.0763636363636364,989.0,1.798181818181818,37.88,-122.27,2.7289999999999996
4.1429,52.0,5.377155172413793,1.0581896551724137,1058.0,2.280172413793104,37.88,-122.28,2.596
4.1912,52.0,5.763285024154589,0.966183574879227,506.0,2.4444444444444446,37.88,-122.28,2.545
3.9167,52.0,5.376146788990827,0.9862385321100916,489.0,2.243119266055046,37.88,-122.28,2.356
3.8897,52.0,5.564432989690722,1.092783505154639,824.0,2.1237113402061856,37.88,-122.29,2.184
3.1065,48.0,4.978947368421053,1.0315789473684212,1034.0,2.176842105263158,37.88,-122.29,2.292
2.9926,46.0,4.458823529411765,1.04,920.0,2.164705882352941,37.88,-122.29,1.921
3.556,52.0,4.342105263157896,1.0394736842105263,841.0,2.2131578947368418,37.88,-122.29,1.7930000000000001
1.475,45.0,3.3065693430656933,1.0656934306569343,749.0,5.467153284671533,37.88,-122.3,1.875
1.6971,52.0,4.173469387755102,0.9897959183673468,208.0,2.122448979591837,37.88,-122.3,1.3880000000000001
2.1705,10.0,5.03,1.18,228.0,2.28,37.87,-122.3,1.5
2.75,50.0,3.8984375,0.9921875,287.0,2.2421875,37.86,-122.3,1.406
2.5682,52.0,4.5,1.1226415094339623,218.0,2.056603773584906,37.85,-122.29,1.2
2.9,46.0,4.6394366197183095,1.0591549295774647,854.0,2.4056338028169013,37.88,-122.3,1.4480000000000002
2.2208,52.0,4.565789473684211,1.095029239766082,1695.0,2.4780701754385963,37.87,-122.3,1.4480000000000002
3.2344,52.0,5.563953488372092,1.0930232558139534,403.0,2.3430232558139537,37.88,-122.28,2.455
3.5156,52.0,4.496183206106871,1.0076335877862594,288.0,2.1984732824427478,37.87,-122.28,2.0
1.9805,49.0,3.888675623800384,1.051823416506718,963.0,1.848368522072937,37.87,-122.28,1.7369999999999999
2.6684,50.0,3.5445736434108532,1.0387596899224807,1129.0,2.187984496124031,37.87,-122.29,1.8559999999999999
3.875,52.0,4.387254901960786,0.9705882352941176,386.0,1.8921568627450982,37.87,-122.29,1.8259999999999998
3.0060000000000002,52.0,4.701970443349754,1.0246305418719213,811.0,1.997536945812808,37.88,-122.28,2.279
2.543,46.0,4.477037037037037,1.0311111111111109,1293.0,1.9155555555555557,37.87,-122.28,2.207
2.8676,46.0,4.122969837587006,1.034802784222738,805.0,1.867749419953596,37.87,-122.28,2.12
2.1907,52.0,3.199771689497717,1.0616438356164384,1372.0,1.5662100456621004,37.88,-122.27,2.714
1.7778,30.0,3.447058823529412,1.0329411764705885,862.0,2.028235294117647,37.87,-122.27,2.688
2.52,37.0,4.251623376623376,1.1071428571428572,1152.0,1.87012987012987,37.88,-122.27,2.778
4.2788,52.0,4.614457831325301,1.0240963855421688,483.0,1.9397590361445785,37.88,-122.26,3.325
2.944,52.0,4.1239092495637,1.0541012216404886,1558.0,2.7190226876090753,37.88,-122.26,3.389
1.725,52.0,3.3862158647594285,1.0884265279583876,1798.0,2.3381014304291288,37.88,-122.26,2.875
5.2289,41.0,5.569105691056911,1.146341463414634,266.0,2.16260162601626,37.87,-122.25,3.846
2.5562,42.0,4.161137440758294,1.1018957345971565,2184.0,5.175355450236967,37.87,-122.25,3.714
0.9490000000000001,52.0,2.5241090146750524,0.9643605870020964,2016.0,4.226415094339623,37.87,-122.25,3.5
1.1696,52.0,2.436,0.9440000000000001,1349.0,5.396,37.87,-122.25,5.00001
1.4012,52.0,3.105714285714286,1.06,3337.0,9.534285714285714,37.87,-122.26,1.75
1.1859,52.0,2.9220231822971545,1.0516332982086407,1721.0,1.8134878819810327,37.87,-122.26,2.417
1.7464,35.0,3.218,1.1079999999999999,1675.0,1.675,37.87,-122.27,2.167
2.8846,49.0,3.8571428571428568,1.0514285714285714,707.0,2.02,37.87,-122.27,2.113
2.7372,52.0,4.443804034582133,1.005763688760807,1424.0,2.0518731988472623,37.87,-122.27,2.102
3.8594,52.0,4.962962962962963,1.031746031746032,393.0,2.0793650793650795,37.86,-122.28,1.964
3.5625,52.0,5.348082595870205,1.0412979351032448,828.0,2.4424778761061945,37.87,-122.28,1.9169999999999998
2.2788,52.0,4.222602739726026,1.0273972602739727,571.0,1.9554794520547945,37.87,-122.28,1.8230000000000002
2.537,44.0,3.561009817671809,1.05890603085554,1382.0,1.9382889200561009,37.87,-122.29,1.75
2.525,46.0,3.947040498442368,1.0093457943925233,792.0,2.467289719626168,37.87,-122.29,1.659
1.9946,52.0,4.475806451612904,1.0860215053763442,815.0,2.1908602150537635,37.86,-122.29,1.569
2.8214,52.0,4.794797687861272,1.060693641618497,788.0,2.2774566473988442,37.86,-122.28,1.643
2.6165,52.0,5.174418604651163,1.069767441860465,1145.0,2.6627906976744184,37.87,-122.29,1.5
1.9483,50.0,4.413854351687388,1.078152753108348,1354.0,2.4049733570159857,37.86,-122.29,1.505
1.9327,52.0,4.564044943820225,1.0112359550561798,958.0,2.152808988764045,37.86,-122.28,1.699
1.9798,49.0,4.822368421052632,1.0986842105263157,1361.0,2.2384868421052637,37.86,-122.28,1.474
2.4167,52.0,5.002227171492205,1.051224944320713,1005.0,2.2383073496659245,37.85,-122.28,1.527
2.5417,49.0,4.956521739130435,1.0507246376811594,924.0,2.231884057971014,37.86,-122.27,1.827
3.3906,52.0,5.583798882681563,1.164804469273743,780.0,2.17877094972067,37.86,-122.28,1.7930000000000001
2.5652,52.0,4.727987421383649,1.0864779874213837,1582.0,2.4874213836477987,37.86,-122.28,1.577
2.2845,41.0,3.897887323943662,0.9683098591549296,1213.0,2.13556338028169,37.86,-122.28,1.531
2.6071,52.0,4.074906367041199,1.142322097378277,486.0,1.820224719101124,37.86,-122.27,2.5
3.15,52.0,4.765714285714286,1.062857142857143,494.0,2.8228571428571434,37.86,-122.27,2.063
2.6914,52.0,4.846575342465753,1.0191780821917809,849.0,2.326027397260274,37.86,-122.27,2.188
1.8447,52.0,4.20985401459854,1.063868613138686,1127.0,2.0565693430656933,37.86,-122.27,1.982
1.6307,35.0,2.9626865671641784,1.0011481056257177,3276.0,1.8805970149253728,37.86,-122.26,2.536
2.9044,52.0,4.404282115869019,1.0478589420654911,1493.0,1.880352644836272,37.86,-122.26,2.574
2.9405,52.0,5.5581737849779085,1.0957290132547866,1461.0,2.1516936671575846,37.86,-122.26,2.895
3.3893,52.0,5.3680297397769525,1.1226765799256506,1253.0,2.328996282527881,37.86,-122.26,2.417
3.0417,48.0,4.690631808278867,1.1263616557734204,1656.0,3.607843137254902,37.86,-122.25,4.896
7.0897,52.0,6.8762376237623775,0.9455445544554456,514.0,2.5445544554455446,37.86,-122.25,4.462
5.0463,52.0,5.79322033898305,1.0779661016949154,719.0,2.4372881355932203,37.86,-122.25,4.563
1.7652,52.0,3.534521158129176,0.9888641425389756,878.0,1.955456570155902,37.86,-122.25,3.3680000000000003
7.8521,52.0,7.794392523364487,1.0514018691588785,517.0,2.4158878504672896,37.86,-122.24,5.00001
9.3959,52.0,7.512096774193548,0.9556451612903226,1366.0,2.754032258064516,37.85,-122.24,5.00001
5.3794,52.0,6.8610169491525435,1.123728813559322,1316.0,2.2305084745762707,37.86,-122.25,3.7689999999999997
3.2619,52.0,4.792052980132451,1.0172185430463576,1508.0,1.9973509933774836,37.85,-122.26,3.096
2.7054,52.0,5.001226993865031,1.1288343558282208,1800.0,2.208588957055215,37.85,-122.27,1.8230000000000002
2.2431,47.0,6.371165644171778,1.2269938650306749,719.0,2.2055214723926384,37.85,-122.27,1.7269999999999999
1.9028,50.0,5.015686274509804,1.1764705882352942,675.0,2.647058823529412,37.85,-122.27,1.508
1.5817,52.0,5.43801652892562,1.1735537190082646,875.0,2.4104683195592287,37.85,-122.27,1.536
2.2841,52.0,4.35064935064935,1.0779220779220782,152.0,1.974025974025974,37.85,-122.27,1.063
1.3785,47.0,4.310344827586206,0.962382445141066,843.0,2.642633228840125,37.85,-122.27,1.423
2.9018,52.0,4.621212121212121,1.0984848484848484,281.0,2.128787878787879,37.85,-122.28,1.194
1.73,44.0,5.0245098039215685,0.9705882352941176,506.0,2.480392156862745,37.85,-122.28,1.479
2.2625,48.0,4.427038626609441,1.03862660944206,1054.0,2.2618025751072963,37.85,-122.28,1.329
2.2106,35.0,4.521739130434782,1.0120772946859904,1017.0,2.4565217391304346,37.84,-122.29,1.325
2.6997,52.0,4.062745098039216,1.0627450980392157,1623.0,2.1215686274509804,37.83,-122.28,1.2690000000000001
4.0018,14.0,3.5860555826426133,1.1740614334470991,3100.0,1.5114578254509996,37.84,-122.3,1.4380000000000002
7.8772,52.0,8.282548476454293,1.049861495844875,947.0,2.623268698060942,37.83,-122.23,5.00001
11.8603,39.0,7.911111111111111,0.984126984126984,808.0,2.5650793650793653,37.82,-122.22,5.00001
13.499,42.0,8.928358208955224,1.0,1018.0,3.0388059701492542,37.82,-122.22,5.00001
12.2138,52.0,9.210227272727273,1.0397727272727273,1001.0,2.84375,37.82,-122.23,5.00001
8.1872,52.0,8.268292682926829,1.0325203252032522,1005.0,2.7235772357723578,37.82,-122.23,4.6610000000000005
12.3804,52.0,9.122715404699738,1.0339425587467364,1192.0,3.112271540469974,37.82,-122.23,5.00001
5.8948,52.0,7.740088105726872,1.0837004405286343,585.0,2.577092511013216,37.83,-122.24,4.578
8.1194,52.0,7.75,0.9873417721518988,916.0,2.8987341772151898,37.83,-122.24,4.716
